"","seqnames","start","end","width","strand","peakID"
"42520","chr18",910434,910764,331,"*","Peak_42520_DC2_only"
"42521","chr18",976427,977092,666,"*","Peak_42521_DC2_only"
"42522","chr18",1092063,1092532,470,"*","Peak_42522_DC2_only"
"42523","chr18",1521404,1521718,315,"*","Peak_42523_DC2_only"
"42524","chr18",1969015,1969387,373,"*","Peak_42524_DC2_only"
"42525","chr18",2247325,2247954,630,"*","Peak_42525_DC2_only"
"42526","chr18",2570775,2571750,976,"*","Peak_42526_Both_DC1_DC2"
"42527","chr18",2654805,2655540,736,"*","Peak_42527_DC2_only"
"42528","chr18",2655769,2656848,1080,"*","Peak_42528_Both_DC1_DC2"
"42529","chr18",2846648,2846979,332,"*","Peak_42529_DC2_only"
"42530","chr18",2905909,2906497,589,"*","Peak_42530_DC2_only"
"42531","chr18",2906842,2907211,370,"*","Peak_42531_DC1_only"
"42532","chr18",2909541,2909852,312,"*","Peak_42532_DC2_only"
"42533","chr18",2932497,2932787,291,"*","Peak_42533_DC2_only"
"42534","chr18",3013781,3014171,391,"*","Peak_42534_DC2_only"
"42535","chr18",3066585,3066913,329,"*","Peak_42535_DC2_only"
"42536","chr18",3246896,3247274,379,"*","Peak_42536_DC2_only"
"42537","chr18",3247340,3248322,983,"*","Peak_42537_Both_DC1_DC2"
"42538","chr18",3261440,3262324,885,"*","Peak_42538_Both_DC1_DC2"
"42539","chr18",3296593,3297714,1122,"*","Peak_42539_Both_DC1_DC2"
"42540","chr18",3360731,3361201,471,"*","Peak_42540_DC2_only"
"42541","chr18",3447534,3447909,376,"*","Peak_42541_DC2_only"
"42542","chr18",3448226,3448583,358,"*","Peak_42542_DC2_only"
"42543","chr18",3449761,3450737,977,"*","Peak_42543_DC2_only"
"42544","chr18",3451217,3452714,1498,"*","Peak_42544_DC2_only"
"42545","chr18",3466851,3467397,547,"*","Peak_42545_DC2_only"
"42546","chr18",3468465,3468807,343,"*","Peak_42546_DC2_only"
"42547","chr18",3499257,3500058,802,"*","Peak_42547_DC2_only"
"42548","chr18",3554165,3554563,399,"*","Peak_42548_DC1_only"
"42549","chr18",3580766,3581056,291,"*","Peak_42549_DC2_only"
"42550","chr18",3584572,3585234,663,"*","Peak_42550_Both_DC1_DC2"
"42551","chr18",3585884,3586250,367,"*","Peak_42551_DC2_only"
"42552","chr18",3593007,3593721,715,"*","Peak_42552_DC2_only"
"42553","chr18",3594589,3596320,1732,"*","Peak_42553_DC2_only"
"42554","chr18",3597425,3598562,1138,"*","Peak_42554_DC2_only"
"42555","chr18",3601919,3602505,587,"*","Peak_42555_DC2_only"
"42556","chr18",3602836,3604321,1486,"*","Peak_42556_Both_DC1_DC2"
"42557","chr18",3607578,3608075,498,"*","Peak_42557_DC2_only"
"42558","chr18",3610138,3610578,441,"*","Peak_42558_DC2_only"
"42559","chr18",3611367,3611742,376,"*","Peak_42559_DC2_only"
"42560","chr18",3621318,3621820,503,"*","Peak_42560_DC2_only"
"42561","chr18",3623459,3624482,1024,"*","Peak_42561_Both_DC1_DC2"
"42562","chr18",3662774,3663151,378,"*","Peak_42562_DC2_only"
"42563","chr18",3665817,3666554,738,"*","Peak_42563_Both_DC1_DC2"
"42564","chr18",3771398,3771788,391,"*","Peak_42564_DC1_only"
"42565","chr18",4119196,4119626,431,"*","Peak_42565_Both_DC1_DC2"
"42566","chr18",4143956,4144276,321,"*","Peak_42566_DC2_only"
"42567","chr18",4157418,4157831,414,"*","Peak_42567_DC2_only"
"42568","chr18",4182014,4182437,424,"*","Peak_42568_DC2_only"
"42569","chr18",4240971,4241339,369,"*","Peak_42569_DC2_only"
"42570","chr18",4258098,4258384,287,"*","Peak_42570_DC2_only"
"42571","chr18",4453883,4454759,877,"*","Peak_42571_Both_DC1_DC2"
"42572","chr18",4455557,4455895,339,"*","Peak_42572_DC1_only"
"42573","chr18",4477463,4477738,276,"*","Peak_42573_DC1_only"
"42574","chr18",4494810,4495176,367,"*","Peak_42574_Both_DC1_DC2"
"42575","chr18",4854772,4855201,430,"*","Peak_42575_DC1_only"
"42576","chr18",4987864,4988244,381,"*","Peak_42576_DC1_only"
"42577","chr18",5004208,5004636,429,"*","Peak_42577_Both_DC1_DC2"
"42578","chr18",5196875,5197421,547,"*","Peak_42578_DC1_only"
"42579","chr18",5237396,5238413,1018,"*","Peak_42579_Both_DC1_DC2"
"42580","chr18",5542662,5542933,272,"*","Peak_42580_DC2_only"
"42581","chr18",5629696,5630575,880,"*","Peak_42581_DC2_only"
"42582","chr18",5868326,5868592,267,"*","Peak_42582_DC1_only"
"42583","chr18",5890124,5890562,439,"*","Peak_42583_Both_DC1_DC2"
"42584","chr18",5894459,5895006,548,"*","Peak_42584_DC2_only"
"42585","chr18",5967666,5967933,268,"*","Peak_42585_DC2_only"
"42586","chr18",6414108,6414586,479,"*","Peak_42586_DC1_only"
"42587","chr18",6421850,6422119,270,"*","Peak_42587_DC2_only"
"42588","chr18",6482717,6483038,322,"*","Peak_42588_DC2_only"
"42589","chr18",6557295,6558080,786,"*","Peak_42589_DC2_only"
"42590","chr18",6571081,6571459,379,"*","Peak_42590_DC2_only"
"42591","chr18",6613634,6613930,297,"*","Peak_42591_DC1_only"
"42592","chr18",6728849,6729280,432,"*","Peak_42592_DC2_only"
"42593","chr18",6729674,6730084,411,"*","Peak_42593_Both_DC1_DC2"
"42594","chr18",6752526,6752870,345,"*","Peak_42594_DC1_only"
"42595","chr18",6758320,6758674,355,"*","Peak_42595_DC2_only"
"42596","chr18",6783618,6783906,289,"*","Peak_42596_DC2_only"
"42597","chr18",6794606,6794896,291,"*","Peak_42597_DC2_only"
"42598","chr18",6879584,6880046,463,"*","Peak_42598_DC2_only"
"42599","chr18",7038142,7038850,709,"*","Peak_42599_DC2_only"
"42600","chr18",7117587,7118074,488,"*","Peak_42600_DC1_only"
"42601","chr18",7118117,7118721,605,"*","Peak_42601_DC2_only"
"42602","chr18",7273206,7273787,582,"*","Peak_42602_DC2_only"
"42603","chr18",8029228,8029538,311,"*","Peak_42603_DC2_only"
"42604","chr18",8062905,8063197,293,"*","Peak_42604_DC2_only"
"42605","chr18",8084132,8084513,382,"*","Peak_42605_DC1_only"
"42606","chr18",8260349,8260838,490,"*","Peak_42606_DC2_only"
"42607","chr18",8367206,8367802,597,"*","Peak_42607_Both_DC1_DC2"
"42608","chr18",8426180,8426761,582,"*","Peak_42608_DC2_only"
"42609","chr18",8478167,8478970,804,"*","Peak_42609_DC2_only"
"42610","chr18",8504488,8504956,469,"*","Peak_42610_DC2_only"
"42611","chr18",8524002,8524277,276,"*","Peak_42611_DC2_only"
"42612","chr18",8525919,8526215,297,"*","Peak_42612_DC2_only"
"42613","chr18",8608881,8609233,353,"*","Peak_42613_DC2_only"
"42614","chr18",8610169,8610542,374,"*","Peak_42614_DC2_only"
"42615","chr18",8622457,8622963,507,"*","Peak_42615_DC1_only"
"42616","chr18",8646609,8647312,704,"*","Peak_42616_DC2_only"
"42617","chr18",8655160,8655447,288,"*","Peak_42617_DC2_only"
"42618","chr18",8661878,8662720,843,"*","Peak_42618_Both_DC1_DC2"
"42619","chr18",8703171,8703639,469,"*","Peak_42619_DC2_only"
"42620","chr18",8704035,8704920,886,"*","Peak_42620_DC2_only"
"42621","chr18",8707002,8707541,540,"*","Peak_42621_DC2_only"
"42622","chr18",8711858,8712131,274,"*","Peak_42622_DC2_only"
"42623","chr18",8714639,8714917,279,"*","Peak_42623_DC2_only"
"42624","chr18",8716994,8717807,814,"*","Peak_42624_DC2_only"
"42625","chr18",8732699,8733218,520,"*","Peak_42625_DC2_only"
"42626","chr18",8790991,8791332,342,"*","Peak_42626_DC2_only"
"42627","chr18",8912379,8912784,406,"*","Peak_42627_DC1_only"
"42628","chr18",9016725,9017902,1178,"*","Peak_42628_Both_DC1_DC2"
"42629","chr18",9073610,9073998,389,"*","Peak_42629_DC1_only"
"42630","chr18",9101860,9103131,1272,"*","Peak_42630_Both_DC1_DC2"
"42631","chr18",9135886,9136950,1065,"*","Peak_42631_Both_DC1_DC2"
"42632","chr18",9264945,9265648,704,"*","Peak_42632_DC2_only"
"42633","chr18",9333456,9334446,991,"*","Peak_42633_Both_DC1_DC2"
"42634","chr18",9334759,9335346,588,"*","Peak_42634_Both_DC1_DC2"
"42635","chr18",9404002,9404750,749,"*","Peak_42635_DC2_only"
"42636","chr18",9474454,9475590,1137,"*","Peak_42636_Both_DC1_DC2"
"42637","chr18",9475837,9476193,357,"*","Peak_42637_DC2_only"
"42638","chr18",9516175,9516478,304,"*","Peak_42638_DC1_only"
"42639","chr18",9614964,9615512,549,"*","Peak_42639_DC2_only"
"42640","chr18",9616380,9616646,267,"*","Peak_42640_DC2_only"
"42641","chr18",9708752,9709064,313,"*","Peak_42641_DC2_only"
"42642","chr18",9741603,9742206,604,"*","Peak_42642_DC2_only"
"42643","chr18",9808879,9809238,360,"*","Peak_42643_DC2_only"
"42644","chr18",9913438,9914388,951,"*","Peak_42644_Both_DC1_DC2"
"42645","chr18",9951294,9951558,265,"*","Peak_42645_DC1_only"
"42646","chr18",10032037,10032920,884,"*","Peak_42646_Both_DC1_DC2"
"42647","chr18",10051412,10051694,283,"*","Peak_42647_DC2_only"
"42648","chr18",10101202,10101641,440,"*","Peak_42648_DC1_only"
"42649","chr18",10131822,10132242,421,"*","Peak_42649_Both_DC1_DC2"
"42650","chr18",10297199,10297570,372,"*","Peak_42650_DC2_only"
"42651","chr18",10379430,10379807,378,"*","Peak_42651_DC2_only"
"42652","chr18",10453754,10454375,622,"*","Peak_42652_Both_DC1_DC2"
"42653","chr18",10454972,10455415,444,"*","Peak_42653_DC2_only"
"42654","chr18",10525823,10526658,836,"*","Peak_42654_Both_DC1_DC2"
"42655","chr18",10559968,10560703,736,"*","Peak_42655_DC2_only"
"42656","chr18",10578012,10578445,434,"*","Peak_42656_Both_DC1_DC2"
"42657","chr18",10852770,10853225,456,"*","Peak_42657_DC2_only"
"42658","chr18",10859310,10859875,566,"*","Peak_42658_DC2_only"
"42659","chr18",11148180,11148694,515,"*","Peak_42659_DC2_only"
"42660","chr18",11149436,11150169,734,"*","Peak_42660_DC2_only"
"42661","chr18",11518908,11519577,670,"*","Peak_42661_DC2_only"
"42662","chr18",11570374,11570656,283,"*","Peak_42662_DC2_only"
"42663","chr18",11688934,11689838,905,"*","Peak_42663_Both_DC1_DC2"
"42664","chr18",11690022,11690448,427,"*","Peak_42664_DC2_only"
"42665","chr18",11714167,11714553,387,"*","Peak_42665_DC2_only"
"42666","chr18",11751558,11752539,982,"*","Peak_42666_DC2_only"
"42667","chr18",11783978,11784400,423,"*","Peak_42667_DC2_only"
"42668","chr18",11821981,11822513,533,"*","Peak_42668_DC2_only"
"42669","chr18",11850938,11851959,1022,"*","Peak_42669_Both_DC1_DC2"
"42670","chr18",11908021,11908702,682,"*","Peak_42670_Both_DC1_DC2"
"42671","chr18",11947234,11947919,686,"*","Peak_42671_Both_DC1_DC2"
"42672","chr18",11951638,11952018,381,"*","Peak_42672_DC2_only"
"42673","chr18",11980304,11981042,739,"*","Peak_42673_Both_DC1_DC2"
"42674","chr18",11981499,11982347,849,"*","Peak_42674_DC2_only"
"42675","chr18",11989191,11989473,283,"*","Peak_42675_DC2_only"
"42676","chr18",11994843,11995477,635,"*","Peak_42676_Both_DC1_DC2"
"42677","chr18",12038371,12039233,863,"*","Peak_42677_Both_DC1_DC2"
"42678","chr18",12092638,12093131,494,"*","Peak_42678_DC2_only"
"42679","chr18",12208052,12208583,532,"*","Peak_42679_DC2_only"
"42680","chr18",12237208,12237503,296,"*","Peak_42680_DC1_only"
"42681","chr18",12246816,12247406,591,"*","Peak_42681_Both_DC1_DC2"
"42682","chr18",12254273,12254666,394,"*","Peak_42682_Both_DC1_DC2"
"42683","chr18",12271604,12272027,424,"*","Peak_42683_DC2_only"
"42684","chr18",12279229,12279541,313,"*","Peak_42684_DC2_only"
"42685","chr18",12282929,12283568,640,"*","Peak_42685_DC2_only"
"42686","chr18",12286818,12287180,363,"*","Peak_42686_DC2_only"
"42687","chr18",12288079,12289165,1087,"*","Peak_42687_DC2_only"
"42688","chr18",12289575,12290316,742,"*","Peak_42688_DC2_only"
"42689","chr18",12291312,12291891,580,"*","Peak_42689_DC2_only"
"42690","chr18",12304394,12304714,321,"*","Peak_42690_DC2_only"
"42691","chr18",12306114,12307453,1340,"*","Peak_42691_DC2_only"
"42692","chr18",12324884,12325166,283,"*","Peak_42692_DC2_only"
"42693","chr18",12327511,12328654,1144,"*","Peak_42693_DC2_only"
"42694","chr18",12333706,12333978,273,"*","Peak_42694_DC2_only"
"42695","chr18",12336223,12336624,402,"*","Peak_42695_DC2_only"
"42696","chr18",12375729,12376613,885,"*","Peak_42696_DC2_only"
"42697","chr18",12394428,12394761,334,"*","Peak_42697_DC2_only"
"42698","chr18",12407594,12408211,618,"*","Peak_42698_Both_DC1_DC2"
"42699","chr18",12420074,12420370,297,"*","Peak_42699_DC2_only"
"42700","chr18",12420875,12421778,904,"*","Peak_42700_Both_DC1_DC2"
"42701","chr18",12658547,12658838,292,"*","Peak_42701_DC2_only"
"42702","chr18",12702392,12703330,939,"*","Peak_42702_DC2_only"
"42703","chr18",12766633,12767515,883,"*","Peak_42703_DC2_only"
"42704","chr18",12776504,12778091,1588,"*","Peak_42704_DC2_only"
"42705","chr18",12883621,12884219,599,"*","Peak_42705_DC1_only"
"42706","chr18",12893438,12893767,330,"*","Peak_42706_DC2_only"
"42707","chr18",12911119,12912795,1677,"*","Peak_42707_DC2_only"
"42708","chr18",12947090,12947624,535,"*","Peak_42708_DC2_only"
"42709","chr18",12948053,12948346,294,"*","Peak_42709_DC1_only"
"42710","chr18",12990904,12991736,833,"*","Peak_42710_Both_DC1_DC2"
"42711","chr18",13136088,13136449,362,"*","Peak_42711_DC2_only"
"42712","chr18",13137302,13137804,503,"*","Peak_42712_DC2_only"
"42713","chr18",13159596,13160004,409,"*","Peak_42713_DC2_only"
"42714","chr18",13165122,13165468,347,"*","Peak_42714_DC2_only"
"42715","chr18",13165773,13166305,533,"*","Peak_42715_DC2_only"
"42716","chr18",13180443,13181079,637,"*","Peak_42716_DC2_only"
"42717","chr18",13239634,13239973,340,"*","Peak_42717_DC2_only"
"42718","chr18",13266436,13266706,271,"*","Peak_42718_DC2_only"
"42719","chr18",13360046,13360387,342,"*","Peak_42719_DC2_only"
"42720","chr18",13374652,13374972,321,"*","Peak_42720_DC2_only"
"42721","chr18",13380315,13380596,282,"*","Peak_42721_DC2_only"
"42722","chr18",13486864,13487571,708,"*","Peak_42722_DC2_only"
"42723","chr18",13497715,13498227,513,"*","Peak_42723_DC2_only"
"42724","chr18",13499920,13500451,532,"*","Peak_42724_DC2_only"
"42725","chr18",13516100,13516441,342,"*","Peak_42725_DC2_only"
"42726","chr18",13641463,13642542,1080,"*","Peak_42726_DC2_only"
"42727","chr18",13726169,13727410,1242,"*","Peak_42727_Both_DC1_DC2"
"42728","chr18",13793838,13794115,278,"*","Peak_42728_DC1_only"
"42729","chr18",13798930,13799790,861,"*","Peak_42729_DC2_only"
"42730","chr18",13800764,13801174,411,"*","Peak_42730_DC1_only"
"42731","chr18",13823868,13824281,414,"*","Peak_42731_DC1_only"
"42732","chr18",14025421,14025842,422,"*","Peak_42732_DC2_only"
"42733","chr18",14178801,14179170,370,"*","Peak_42733_DC1_only"
"42734","chr18",21110893,21111193,301,"*","Peak_42734_DC2_only"
"42735","chr18",21112004,21112404,401,"*","Peak_42735_Both_DC1_DC2"
"42736","chr18",21361366,21361654,289,"*","Peak_42736_DC1_only"
"42737","chr18",21386732,21387197,466,"*","Peak_42737_DC2_only"
"42738","chr18",21600212,21601401,1190,"*","Peak_42738_Both_DC1_DC2"
"42739","chr18",21612137,21612694,558,"*","Peak_42739_Both_DC1_DC2"
"42740","chr18",21621564,21621830,267,"*","Peak_42740_DC2_only"
"42741","chr18",21704063,21705022,960,"*","Peak_42741_Both_DC1_DC2"
"42742","chr18",21740585,21741324,740,"*","Peak_42742_Both_DC1_DC2"
"42743","chr18",21741708,21741988,281,"*","Peak_42743_DC2_only"
"42744","chr18",21934099,21934434,336,"*","Peak_42744_DC2_only"
"42745","chr18",21997259,21997709,451,"*","Peak_42745_DC2_only"
"42746","chr18",22169620,22169892,273,"*","Peak_42746_DC2_only"
"42747","chr18",22324480,22324819,340,"*","Peak_42747_DC1_only"
"42748","chr18",22417768,22418393,626,"*","Peak_42748_DC1_only"
"42749","chr18",22529542,22530623,1082,"*","Peak_42749_DC2_only"
"42750","chr18",22559679,22559997,319,"*","Peak_42750_DC2_only"
"42751","chr18",22799229,22799510,282,"*","Peak_42751_DC2_only"
"42752","chr18",22913934,22914248,315,"*","Peak_42752_DC1_only"
"42753","chr18",22933068,22934210,1143,"*","Peak_42753_Both_DC1_DC2"
"42754","chr18",23035903,23036256,354,"*","Peak_42754_DC2_only"
"42755","chr18",23095277,23095658,382,"*","Peak_42755_DC2_only"
"42756","chr18",23130938,23131332,395,"*","Peak_42756_DC2_only"
"42757","chr18",23134797,23135464,668,"*","Peak_42757_DC2_only"
"42758","chr18",23136654,23137020,367,"*","Peak_42758_DC2_only"
"42759","chr18",23163966,23164446,481,"*","Peak_42759_DC2_only"
"42760","chr18",23169579,23170341,763,"*","Peak_42760_DC2_only"
"42761","chr18",23256579,23256890,312,"*","Peak_42761_DC2_only"
"42762","chr18",23259862,23260623,762,"*","Peak_42762_Both_DC1_DC2"
"42763","chr18",23281660,23282255,596,"*","Peak_42763_DC2_only"
"42764","chr18",23286222,23286573,352,"*","Peak_42764_DC2_only"
"42765","chr18",23289820,23290167,348,"*","Peak_42765_DC1_only"
"42766","chr18",23314783,23315229,447,"*","Peak_42766_DC1_only"
"42767","chr18",23401332,23401814,483,"*","Peak_42767_DC2_only"
"42768","chr18",23437559,23437964,406,"*","Peak_42768_DC1_only"
"42769","chr18",23452981,23453865,885,"*","Peak_42769_Both_DC1_DC2"
"42770","chr18",23502963,23503806,844,"*","Peak_42770_DC2_only"
"42771","chr18",23515756,23516033,278,"*","Peak_42771_DC2_only"
"42772","chr18",23574226,23574626,401,"*","Peak_42772_DC2_only"
"42773","chr18",23585645,23587141,1497,"*","Peak_42773_Both_DC1_DC2"
"42774","chr18",23588815,23589106,292,"*","Peak_42774_DC2_only"
"42775","chr18",23618994,23619655,662,"*","Peak_42775_DC2_only"
"42776","chr18",23689314,23690627,1314,"*","Peak_42776_Both_DC1_DC2"
"42777","chr18",23861687,23862011,325,"*","Peak_42777_DC1_only"
"42778","chr18",23918331,23918705,375,"*","Peak_42778_DC1_only"
"42779","chr18",23921745,23922023,279,"*","Peak_42779_DC2_only"
"42780","chr18",23927002,23927415,414,"*","Peak_42780_DC2_only"
"42781","chr18",23938284,23938789,506,"*","Peak_42781_DC2_only"
"42782","chr18",23953927,23954207,281,"*","Peak_42782_DC2_only"
"42783","chr18",24013895,24014436,542,"*","Peak_42783_DC2_only"
"42784","chr18",24061854,24062139,286,"*","Peak_42784_DC2_only"
"42785","chr18",24102639,24102930,292,"*","Peak_42785_DC2_only"
"42786","chr18",24138293,24139745,1453,"*","Peak_42786_Both_DC1_DC2"
"42787","chr18",24176825,24177123,299,"*","Peak_42787_DC2_only"
"42788","chr18",24233735,24234038,304,"*","Peak_42788_DC1_only"
"42789","chr18",24271268,24271782,515,"*","Peak_42789_DC2_only"
"42790","chr18",24376466,24376763,298,"*","Peak_42790_DC2_only"
"42791","chr18",24396834,24398259,1426,"*","Peak_42791_Both_DC1_DC2"
"42792","chr18",24426227,24427204,978,"*","Peak_42792_Both_DC1_DC2"
"42793","chr18",24624536,24625006,471,"*","Peak_42793_DC2_only"
"42794","chr18",24716382,24716664,283,"*","Peak_42794_DC1_only"
"42795","chr18",24726717,24727091,375,"*","Peak_42795_DC1_only"
"42796","chr18",25047771,25048380,610,"*","Peak_42796_Both_DC1_DC2"
"42797","chr18",25349195,25349632,438,"*","Peak_42797_DC2_only"
"42798","chr18",25350042,25350339,298,"*","Peak_42798_DC2_only"
"42799","chr18",25503387,25503945,559,"*","Peak_42799_Both_DC1_DC2"
"42800","chr18",25675649,25676021,373,"*","Peak_42800_DC2_only"
"42801","chr18",25743731,25744216,486,"*","Peak_42801_Both_DC1_DC2"
"42802","chr18",25921484,25922071,588,"*","Peak_42802_DC2_only"
"42803","chr18",26090008,26091628,1621,"*","Peak_42803_Both_DC1_DC2"
"42804","chr18",26133710,26134059,350,"*","Peak_42804_DC1_only"
"42805","chr18",26226324,26227442,1119,"*","Peak_42805_Both_DC1_DC2"
"42806","chr18",26245104,26245475,372,"*","Peak_42806_DC2_only"
"42807","chr18",26406811,26407098,288,"*","Peak_42807_DC2_only"
"42808","chr18",26457896,26458430,535,"*","Peak_42808_Both_DC1_DC2"
"42809","chr18",26479295,26479618,324,"*","Peak_42809_DC2_only"
"42810","chr18",26482632,26482911,280,"*","Peak_42810_DC1_only"
"42811","chr18",26549656,26550074,419,"*","Peak_42811_DC2_only"
"42812","chr18",26550938,26551345,408,"*","Peak_42812_DC2_only"
"42813","chr18",26621405,26621745,341,"*","Peak_42813_DC1_only"
"42814","chr18",26655741,26656024,284,"*","Peak_42814_DC2_only"
"42815","chr18",26657081,26657450,370,"*","Peak_42815_DC2_only"
"42816","chr18",26777308,26777703,396,"*","Peak_42816_DC1_only"
"42817","chr18",26831572,26831958,387,"*","Peak_42817_DC2_only"
"42818","chr18",26928033,26928357,325,"*","Peak_42818_DC1_only"
"42819","chr18",26956885,26957248,364,"*","Peak_42819_DC2_only"
"42820","chr18",27018651,27019268,618,"*","Peak_42820_DC2_only"
"42821","chr18",27152968,27153328,361,"*","Peak_42821_DC2_only"
"42822","chr18",27176047,27176348,302,"*","Peak_42822_DC1_only"
"42823","chr18",27184214,27184658,445,"*","Peak_42823_DC2_only"
"42824","chr18",27185530,27186035,506,"*","Peak_42824_DC2_only"
"42825","chr18",27223412,27224171,760,"*","Peak_42825_DC2_only"
"42826","chr18",27228147,27228468,322,"*","Peak_42826_DC2_only"
"42827","chr18",27231400,27232682,1283,"*","Peak_42827_DC2_only"
"42828","chr18",27428275,27428637,363,"*","Peak_42828_DC2_only"
"42829","chr18",27510030,27510489,460,"*","Peak_42829_Both_DC1_DC2"
"42830","chr18",27561513,27562095,583,"*","Peak_42830_Both_DC1_DC2"
"42831","chr18",27743280,27743790,511,"*","Peak_42831_DC2_only"
"42832","chr18",27825142,27825469,328,"*","Peak_42832_DC2_only"
"42833","chr18",28088494,28088931,438,"*","Peak_42833_DC2_only"
"42834","chr18",28175208,28176617,1410,"*","Peak_42834_DC2_only"
"42835","chr18",28178296,28178584,289,"*","Peak_42835_DC1_only"
"42836","chr18",28240510,28241227,718,"*","Peak_42836_Both_DC1_DC2"
"42837","chr18",28287239,28287531,293,"*","Peak_42837_DC2_only"
"42838","chr18",28349156,28349806,651,"*","Peak_42838_DC2_only"
"42839","chr18",28350883,28351231,349,"*","Peak_42839_DC2_only"
"42840","chr18",28421838,28422472,635,"*","Peak_42840_DC2_only"
"42841","chr18",28425818,28426190,373,"*","Peak_42841_DC2_only"
"42842","chr18",30612908,30613524,617,"*","Peak_42842_DC1_only"
"42843","chr18",30631875,30632533,659,"*","Peak_42843_Both_DC1_DC2"
"42844","chr18",30763789,30764396,608,"*","Peak_42844_Both_DC1_DC2"
"42845","chr18",31042271,31043466,1196,"*","Peak_42845_DC2_only"
"42846","chr18",31101144,31101594,451,"*","Peak_42846_Both_DC1_DC2"
"42847","chr18",31217066,31217569,504,"*","Peak_42847_DC2_only"
"42848","chr18",31241972,31242243,272,"*","Peak_42848_DC1_only"
"42849","chr18",31354831,31355117,287,"*","Peak_42849_DC2_only"
"42850","chr18",31497350,31498208,859,"*","Peak_42850_Both_DC1_DC2"
"42851","chr18",31680287,31680614,328,"*","Peak_42851_DC2_only"
"42852","chr18",31685389,31686239,851,"*","Peak_42852_Both_DC1_DC2"
"42853","chr18",31723346,31723723,378,"*","Peak_42853_DC2_only"
"42854","chr18",31810601,31810932,332,"*","Peak_42854_DC2_only"
"42855","chr18",31819309,31819859,551,"*","Peak_42855_DC1_only"
"42856","chr18",31821599,31822048,450,"*","Peak_42856_DC2_only"
"42857","chr18",31825738,31826392,655,"*","Peak_42857_DC2_only"
"42858","chr18",31942499,31943637,1139,"*","Peak_42858_Both_DC1_DC2"
"42859","chr18",31946722,31947285,564,"*","Peak_42859_DC2_only"
"42860","chr18",31949745,31950043,299,"*","Peak_42860_DC2_only"
"42861","chr18",31956928,31957264,337,"*","Peak_42861_DC1_only"
"42862","chr18",31977189,31977486,298,"*","Peak_42862_DC1_only"
"42863","chr18",32017986,32019367,1382,"*","Peak_42863_Both_DC1_DC2"
"42864","chr18",32091690,32092316,627,"*","Peak_42864_Both_DC1_DC2"
"42865","chr18",32092652,32093423,772,"*","Peak_42865_DC2_only"
"42866","chr18",32157892,32158516,625,"*","Peak_42866_Both_DC1_DC2"
"42867","chr18",32281663,32282055,393,"*","Peak_42867_DC2_only"
"42868","chr18",32471014,32471486,473,"*","Peak_42868_Both_DC1_DC2"
"42869","chr18",32768897,32769342,446,"*","Peak_42869_DC2_only"
"42870","chr18",32769879,32770165,287,"*","Peak_42870_DC2_only"
"42871","chr18",33440591,33440984,394,"*","Peak_42871_DC1_only"
"42872","chr18",33647246,33647630,385,"*","Peak_42872_DC1_only"
"42873","chr18",33745489,33745766,278,"*","Peak_42873_DC2_only"
"42874","chr18",34158958,34159925,968,"*","Peak_42874_Both_DC1_DC2"
"42875","chr18",34222723,34223250,528,"*","Peak_42875_DC1_only"
"42876","chr18",34234264,34234549,286,"*","Peak_42876_DC2_only"
"42877","chr18",34548578,34549083,506,"*","Peak_42877_Both_DC1_DC2"
"42878","chr18",34659778,34660944,1167,"*","Peak_42878_Both_DC1_DC2"
"42879","chr18",34920212,34920712,501,"*","Peak_42879_DC1_only"
"42880","chr18",34975712,34976868,1157,"*","Peak_42880_DC2_only"
"42881","chr18",35026543,35026845,303,"*","Peak_42881_DC1_only"
"42882","chr18",35041258,35041722,465,"*","Peak_42882_DC1_only"
"42883","chr18",35240621,35241317,697,"*","Peak_42883_Both_DC1_DC2"
"42884","chr18",35266823,35267560,738,"*","Peak_42884_DC2_only"
"42885","chr18",35289828,35290692,865,"*","Peak_42885_Both_DC1_DC2"
"42886","chr18",35343746,35344836,1091,"*","Peak_42886_Both_DC1_DC2"
"42887","chr18",35376796,35377480,685,"*","Peak_42887_Both_DC1_DC2"
"42888","chr18",35408050,35408340,291,"*","Peak_42888_DC2_only"
"42889","chr18",35487944,35488670,727,"*","Peak_42889_DC2_only"
"42890","chr18",35497605,35498287,683,"*","Peak_42890_Both_DC1_DC2"
"42891","chr18",35760511,35760979,469,"*","Peak_42891_DC2_only"
"42892","chr18",35817947,35818351,405,"*","Peak_42892_DC2_only"
"42893","chr18",35826593,35827299,707,"*","Peak_42893_DC2_only"
"42894","chr18",35827445,35827805,361,"*","Peak_42894_DC1_only"
"42895","chr18",35844630,35844905,276,"*","Peak_42895_DC2_only"
"42896","chr18",35850003,35850299,297,"*","Peak_42896_DC1_only"
"42897","chr18",35850325,35850607,283,"*","Peak_42897_DC2_only"
"42898","chr18",35851209,35852206,998,"*","Peak_42898_Both_DC1_DC2"
"42899","chr18",35883993,35884366,374,"*","Peak_42899_DC2_only"
"42900","chr18",35924114,35924514,401,"*","Peak_42900_DC2_only"
"42901","chr18",35949693,35950631,939,"*","Peak_42901_Both_DC1_DC2"
"42902","chr18",35971915,35973307,1393,"*","Peak_42902_Both_DC1_DC2"
"42903","chr18",36067127,36067838,712,"*","Peak_42903_Both_DC1_DC2"
"42904","chr18",36128785,36130562,1778,"*","Peak_42904_Both_DC1_DC2"
